customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0164-CUST1866,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.07,4692.98,No
0165-CUST4782,Male,1,Yes,No,47,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,84.05,3989.32,No
0166-CUST5021,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.13,1772.3,No
0167-CUST5183,Male,1,Yes,No,26,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),63.91,1693.83,No
0168-CUST8469,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,88.61,1518.56,No
0169-CUST1590,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,64.37,3794.27,No
0170-CUST8191,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),84.52,5749.32,No
0171-CUST3224,Male,1,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.87,1328.29,Yes
0172-CUST8354,Male,1,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),85.43,1964.56,Yes
0173-CUST6333,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,20.28,No
0174-CUST7133,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.06,4638.22,Yes
0175-CUST5845,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.63,38.57,Yes
0176-CUST5904,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),74.24,4837.49,No
0177-CUST5898,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.43,860.45,No
0178-CUST3495,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,79.18,2624.33,Yes
0179-CUST9356,Male,0,No,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,56.41,2291.21,No
0180-CUST3483,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.35,1162.32,Yes
0181-CUST4601,Male,1,No,Yes,67,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.86,5155.12,No
0182-CUST4327,Female,0,No,Yes,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.12,2774.0,No
0183-CUST3000,Male,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.72,780.32,No
0184-CUST6255,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.47,996.57,Yes
0185-CUST5572,Male,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.63,222.08,Yes
0186-CUST7896,Female,1,No,No,48,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.75,2184.2,Yes
0187-CUST6233,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.18,2333.26,Yes
0188-CUST3364,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.91,673.93,No
0189-CUST9123,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.34,5538.42,No
0190-CUST6828,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.01,5853.08,Yes
0191-CUST2210,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,82.67,1427.23,Yes
0192-CUST7846,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,97.49,1758.09,No
0193-CUST2798,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.36,3828.93,No
0194-CUST1546,Male,0,Yes,No,16,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.26,1032.04,No
0195-CUST9233,Female,0,No,Yes,59,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,73.58,4346.31,No
0196-CUST2748,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),96.25,3911.09,No
0197-CUST8452,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.67,4661.02,Yes
0198-CUST7437,Male,1,Yes,Yes,64,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),67.59,4325.89,No
0199-CUST7913,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.28,4375.98,No
0200-CUST2560,Male,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,91.76,508.1,Yes
0201-CUST4777,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.55,403.56,Yes
0202-CUST7202,Male,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.97,560.58,Yes
0203-CUST8785,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,66.29,1800.84,Yes
0204-CUST3566,Female,0,No,Yes,61,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.67,3557.82,No
0205-CUST8856,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,65.82,1070.98,No
0206-CUST8019,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.28,1617.18,Yes
0207-CUST2767,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,88.57,182.52,Yes
0208-CUST2320,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),90.27,3255.27,No
0209-CUST4944,Male,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.06,567.5,Yes
0210-CUST6411,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,96.24,4832.84,No
0211-CUST8151,Male,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,861.07,Yes
0212-CUST6908,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.37,120.08,No
0213-CUST9474,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.1,247.4,Yes
0214-CUST5692,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.56,4474.19,No
0215-CUST7362,Male,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,24.53,No
0216-CUST8044,Female,0,No,Yes,64,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),49.17,3159.88,No
0217-CUST7004,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.86,5677.65,No
0218-CUST4810,Female,1,Yes,No,30,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.94,1788.79,No
0219-CUST7101,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.18,2297.89,No
0220-CUST1826,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.16,1114.32,Yes
0221-CUST5003,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.24,1773.54,No
0222-CUST9481,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),90.72,727.79,No
0223-CUST9755,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.19,5474.33,Yes
0224-CUST5597,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.08,219.96,Yes
0225-CUST8676,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.09,5600.29,No
0226-CUST9845,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,709.34,No
0227-CUST4130,Female,1,Yes,No,0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.81,0.0,No
0228-CUST2080,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.47,2774.84,No
0229-CUST4108,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,98.32,289.9,Yes
0230-CUST4769,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.83,5283.18,Yes
0231-CUST9658,Female,0,No,No,51,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.43,2384.03,No
0232-CUST5895,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,81.61,746.01,Yes
0233-CUST4534,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.38,2469.47,Yes
0234-CUST8868,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,77.85,408.16,Yes
0235-CUST3027,Female,1,Yes,No,26,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),58.09,1556.82,No
0236-CUST4692,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.49,843.24,No
0237-CUST7026,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,69.02,4228.06,No
0238-CUST3660,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,57.66,2938.94,No
0239-CUST7289,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.47,4241.71,Yes
0240-CUST3252,Female,0,Yes,No,66,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.1,3262.2,No
0241-CUST3026,Male,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,64.14,2877.0,No
0242-CUST2254,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,91.14,1297.26,No
0243-CUST8525,Male,0,No,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.23,3761.79,No
0244-CUST9680,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.51,724.8,Yes
0245-CUST7767,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,79.34,1039.62,No
0246-CUST5825,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.38,14.65,Yes
0247-CUST9939,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.35,3789.67,Yes
0248-CUST1355,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.0,1363.74,Yes
0249-CUST7298,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.91,3271.45,No
0250-CUST3739,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.33,1709.96,No
0251-CUST4148,Male,0,No,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),92.08,868.2,Yes
0252-CUST9907,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,61.11,1948.72,No
0253-CUST4930,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.02,213.37,No
0254-CUST8648,Male,1,Yes,No,50,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.63,4557.97,Yes
0255-CUST5766,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.01,1951.85,No
0256-CUST6258,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),77.42,1795.95,No
0257-CUST5496,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),96.46,3270.2,Yes
0258-CUST7257,Female,0,No,No,69,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,52.63,3617.52,Yes
0259-CUST9087,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.7,3466.92,No
0260-CUST7103,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.69,3408.95,No
0261-CUST6132,Female,0,No,No,43,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.86,3055.12,Yes
0262-CUST9085,Male,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.92,5100.77,Yes
0263-CUST8188,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.29,5320.38,Yes
0264-CUST5310,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.79,2641.98,Yes
0265-CUST6263,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.46,3065.43,No
0266-CUST3537,Female,0,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.09,2164.93,Yes
0267-CUST5998,Female,0,Yes,Yes,53,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),52.46,2741.19,No
0268-CUST9531,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,92.71,1662.91,No
0269-CUST9303,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,81.07,3411.66,Yes
0270-CUST4737,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.41,239.71,Yes
0271-CUST5181,Female,0,No,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,56.86,525.78,No
0272-CUST5456,Female,1,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.93,6016.15,Yes
0273-CUST1483,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.24,1018.45,Yes
0274-CUST4102,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.16,2983.11,No
0275-CUST8527,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.45,643.86,No
0276-CUST1167,Male,0,No,Yes,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),69.35,121.29,No
0277-CUST8450,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,59.34,118.9,Yes
0278-CUST8048,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.92,2503.16,Yes
0279-CUST8115,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.56,1591.43,No
0280-CUST9028,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.76,2565.52,No
0281-CUST4291,Female,1,No,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.85,4650.06,No
0282-CUST2735,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.84,2419.36,No
0283-CUST8280,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),81.37,3146.65,No
0284-CUST7093,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.09,375.32,Yes
0285-CUST1846,Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.66,1617.41,Yes
0286-CUST1887,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,95.66,983.7,No
0287-CUST7507,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),91.84,2408.91,No
0288-CUST5053,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.28,568.39,No
0289-CUST4126,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.85,910.82,Yes
0290-CUST5264,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.0,866.25,Yes
0291-CUST2817,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.37,3724.88,Yes
0292-CUST4180,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,101.26,2733.19,Yes
0293-CUST6020,Female,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,88.78,1754.06,Yes
0294-CUST3943,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.84,1436.92,Yes
0295-CUST7179,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.66,670.39,No
0296-CUST7867,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.26,1443.19,Yes
0297-CUST4936,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.14,2308.59,No
0298-CUST7202,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,39.96,819.1,No
0299-CUST6610,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,93.28,1206.6,No
0300-CUST4742,Male,1,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1038.61,No
0301-CUST3857,Male,0,Yes,No,22,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,68.87,1526.12,Yes
0302-CUST4896,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.76,2482.8,Yes
0303-CUST6487,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),80.96,3718.76,No
0304-CUST6082,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,84.52,2442.64,Yes
0305-CUST9535,Male,0,No,No,37,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,82.55,3054.12,Yes
0306-CUST8479,Female,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.87,2383.21,Yes
0307-CUST7065,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.81,301.68,No
0308-CUST9826,Female,0,No,No,58,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.07,4310.86,No
0309-CUST2237,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.71,184.01,Yes
0310-CUST4229,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,46.67,460.02,Yes
0311-CUST5377,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,79.48,1260.27,No
0312-CUST3177,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.76,587.96,No
0313-CUST6481,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.18,3595.01,Yes
